0.000000000000000000e+00,-5.550344879292411493e-01,-1.368941261023444600e+00,-3.981869156894615736e-01,-4.663608655242861278e-01,-6.286017081059046274e-03,-1.240185816292893178e-01,-7.622006193057447865e-01,-4.609855569234334038e-01,-1.816208624663661064e-01,-5.774887985185505057e-01,-9.679367126077192962e-01,-9.999029156564958054e-01,-1.235506729445360774e+00,-9.715856685314517849e-01,-2.543541303392520270e-01,-1.032793676747006728e+00,-5.643526031430936563e-01,-2.510884931619802307e-01,-8.941652460651102752e-01,-4.262795027662689140e-01,-1.654775204511473030e-01,-9.281467537793710587e-01,-5.643419006749677003e-01,-1.444896742910586340e-01,-9.058323739673500574e-01,-5.497155137128523217e-01,-1.024258064125900397e-01,-8.998237634293445586e-01,-2.109367656107171696e-01,-2.223493445271016167e-01,-5.719450797676471909e-01,9.134155492785895891e-01,-1.345970994667220755e-01,8.162826035769904509e-01,1.788476605263277897e+00,-3.177025982608085997e-01,-2.107775337588914666e-01,2.690726570651085225e-01,-3.019555670429098226e-01,3.070289796006567817e-01,4.712724705084084253e-01,-1.278427039436550727e-01,6.268701096997779665e-01,3.684353029532020374e-01,-1.733196341666774498e-01,5.892032789686005856e-01,4.124357851013638609e-01,-7.505119584071293093e-02,6.716102069399958463e-01,4.173597723770545165e-01,-5.575799033094407109e-02,8.071768798001140999e-01,8.730754443447722446e-01,-8.971904155528878655e-02,9.119005836584839209e-01,9.287242318952607656e-01,-5.381957251521081176e-01,9.177429598408219924e-01,9.663532578882818580e-01,-1.914648169364365216e-01,1.009347887097861163e+00,4.720487455472541227e-01,-1.269217592237239789e-01,1.037412207845122447e+00,5.131542633134608122e-01,-2.716343832968834415e-01,1.400923081879648091e+00,1.425022704566537124e+00,-2.266504588070850090e-01,9.373890705845506766e-01,-6.064113327719395929e-01,-4.781442114448070102e-02,1.046452332414381292e+00,-4.623426111561138030e-02,-3.786304447720513777e-01,5.901715062342820506e-01,-3.713805269379167329e-01,-3.079242596423176562e-02,4.657163381177264472e-01,-2.309177145176793122e-01,2.201175637730542478e-01,6.816466194749478680e-01,-2.410371776728273963e-01,3.177067680957925133e-01,1.189813330606233288e+00,5.430706435076095850e-01,5.045602805456502749e-01,9.275583477728348569e-01,9.264696851022842239e-01,3.308110085090718022e-01,8.757360386770831617e-01,3.207603599945798023e-01,8.309285268063536234e-02,6.993890752911223752e-01,1.567980424672319462e-01,5.534262574035633125e-03,7.050614366439772462e-01,1.672527431314391189e-01,1.183877688806940359e-01,6.979231566345299731e-01,2.885901518299406332e-01,3.362291013783953730e-02,4.197436999213935427e-01,1.670762455880538677e-01,2.864438553390013728e-02,5.224162571272897848e-01,3.462303705204489157e-01,-2.019487430638659126e-02,5.957785878561797643e-01,3.146652245276955195e-01,3.550036132347088313e-02,9.192175576133574388e-01,3.663964827752116959e-01,3.088309876452934866e-01,-6.372243315098432559e-01,4.320176810363368647e-01,7.389101485009242909e-01,-1.361795640346936453e+00,1.346945914079716866e-03,6.737791871752989437e-01,-1.320846932374913019e+00,-9.335078497479570858e-02,6.177555287019496910e-02,-1.049031184507900782e+00,-2.512614691071941020e-01,8.891753784289950502e-02,-9.026212608067993859e-01,-3.309437270681954701e-01,2.689248118855672165e-01,-9.546686412098561725e-01,-4.077113595210951069e-01,2.865494157522335480e-02,-1.308103860326301549e+00,-7.997462013481415610e-01,6.403602778601358292e-01,-7.888362404273592254e-01,-6.584398108059182908e-01,9.908946172800318919e-02,-7.706657923783675201e-01,-1.217508956595083069e-01,4.794215673166943859e-01,-5.048421753782911248e-01,-3.027251277489545825e-02,9.492334547284682067e-01,-4.118891364832100166e-01,-1.677365413445478515e+00,-2.028275243523484234e-02,-1.085636074819657182e+00,-1.402228173231721220e+00,3.215310900830710694e-01,-7.621562120499386639e-01,-5.696325939107743652e-01,-4.609520907830025327e-02,-8.136576068402425754e-01,-3.754664736870697572e-01,-4.605743262713994646e-02,-9.255122959909789504e-01,-3.741868631696447234e-01,-7.309729988041714643e-02,-8.506825557144144234e-01,-4.367479542384040681e-01,-3.573372488146199510e-02,7.451757248249483156e-01,3.837623022317405153e-01,-3.700949602110689685e-01,6.728364116090114200e-01,3.952055568641519301e-01,-8.480467851399491053e-02,6.650005010653055049e-01,2.116381014747814038e-01,-5.206168031200078539e-02,6.662266524882110019e-01,2.494092413356041038e-01,-1.267651823812721290e-01,6.856795863445720451e-01,2.402908982306389829e-01,-8.207077030350223845e-02,7.240419177656048921e-01,1.904906634112576436e-01,-2.641539437840667581e-01,7.313140052496813759e-01,2.576521917678110118e-01,-2.421535296601280696e-01,7.130190677953243128e-01,1.675573241926200940e-01,-2.027081058024452487e-01,6.968834198430120530e-01,3.221461166324479097e-01,-6.922520282086996879e-02,6.505255460402555867e-01,1.759655505505130224e-01,-3.193414611194613645e-02,6.665046504289349194e-01,1.380863876438670201e-01,-2.063569177998388418e-02,6.502484532834030828e-01,3.620094106021757435e-02,-3.264550831881191106e-02,6.136883961963334189e-01,2.164510706109568083e-01,1.403937206000809290e-01,6.196353477388670816e-01,2.889599460644411977e-01,1.367768587691987336e-01,6.458296651001445010e-01,4.656175206335493866e-01,5.524138991417956723e-02,6.611253556659563158e-01,3.420762953734494127e-01,2.800248038172136258e-02,6.346191758379445824e-01,3.442769571030257492e-01,5.071867863557377731e-02,-8.283508176705074444e-01,-1.171058580987591469e-01,-2.835398353845823213e-02,-8.421563625996407731e-01,-4.681330751329794149e-01,-3.194951926229058770e-02,-8.755996586332203124e-01,-4.548535485253192290e-01,-2.817925122841766564e-02,-9.039395280001419897e-01,-4.479909768738624121e-01,-2.851907871855968724e-02,-9.455058908490849845e-01,-3.734787697747555257e-01,-2.475338049048579625e-02,-8.781901351346870221e-01,-3.838214539348834831e-01,-2.146204312141819504e-02,-1.017968362317635211e+00,-4.571141919978998214e-01,-1.752195701907831304e-02,-5.823166233194381203e-01,-8.811471505618092559e-01,-3.146953719480381773e-02,-7.278951622577617409e-01,-3.979198790925078111e-01,-2.673289789137258191e-02,-7.521557938854003256e-01,-5.958276567175928573e-01,-2.461554087097378440e-02,-7.860040798322427413e-01,-2.933488850778452339e-01,-9.681570474243873792e-03,2.333819171478031507e+01,6.626318964847611070e+00,3.808058158308419650e+00,-5.652413390070369914e+00,1.713498250963255742e+01,-3.614690800246222580e+00,2.376511943082618572e+01,-1.122736757703232513e+01,-2.146546080050682193e+01,7.584022405043692849e+00,5.588823572442073839e+00,1.134989583820456005e+01,7.378802773789344016e+00,-1.341834085815164457e+01,-9.094689184783046443e+00,1.146608760989705544e+01,1.328652245859694503e+01,1.869139065925656151e+00,2.109231717924128802e+01,2.808820159752708889e+01,6.580514537827476751e+00,3.439981551024930440e+01,1.651506019470706832e+01,1.177713099414613751e+01,4.263759304276229756e+01,2.121389135901637957e+01,8.784723010978852997e+00,-4.724094487586179447e+00,7.231923364630066686e+00,9.222982083180866653e+00,6.081314754796674826e+00,2.143555270286723768e+00,7.754956581168865881e+00,-1.204377119762703963e+01,-6.570491253360528638e-01,4.507438091497450117e+00,3.342967972402509869e+00,2.705956244733470228e+01,-1.796139897140498043e+00,-1.853186436367319700e+01,-2.337386847231214659e+01,-1.728354239997925390e+01,-2.822575999006354408e+01,-3.397734699015106941e+01,-1.190436902471852676e+01,1.148986168878886360e+01,-1.269834081021829952e+01,4.550484450808179204e+00,-8.802820018771319255e+00,-2.277188969912588234e+01,1.444368833306684508e+01,-1.149260211850930524e+01,1.127895203352403186e+01,1.094060422400220745e+01,-9.022331467786250059e+00,1.001481392321830732e+01,1.968947862313939368e+01,-1.053054375616596694e+01,-5.652576497694841606e+00,1.556023619778640210e+01,1.122143423148558306e+00,4.291217796967611520e+00,-9.739240404028453035e-01,-2.089004802981003905e+01,1.477450736601216974e+01,2.136904958000918509e+00,-1.660342311175784857e+01,-1.019245423427259656e-01,5.821885271693703956e+00,-1.557933763654248871e+01,2.104614474800684754e+00,-6.787972102926686624e+00,1.506219714600180781e+00,-8.460074978370290211e+00,-1.398442588433281131e+01,-4.088482553635143013e+00,-1.330085298844101338e+01,-1.820100795099366842e+00,-9.763203692987097781e+00,1.032859808228637766e+00,-6.875381148058136382e+00,-2.353455817273140127e+01,-8.537045707042658194e+00,-4.582014127391214053e-01,-1.231621768607649159e+01,-1.619937468345668563e+01,-4.456837418918555116e+00,-1.340447980734774269e+01,7.932058693345461764e-01,-3.960246241286742297e+00,-1.130129812079532314e+01,-3.661737677380965561e+00,5.729156179671282878e+00,-7.370080108489251991e-02,-1.349421167763190965e+01,-6.713028058784211716e+00,-9.448049156416500338e+00,-1.191914426062663956e+01,5.284031586319952289e+00,1.592028862883049234e+00,-2.670976574765562006e+01,-3.073997403698740527e+01,-1.280789109842000073e+01,-1.407570464211525696e+01,2.686021056979269872e+01,-2.828524165336425966e+01,2.062030448559208651e+01,-1.087111636652593205e+01,-1.382938465799285765e+01,-2.397153162957106431e+01,-9.878798407490823053e+00,-3.704318712072868180e+01,2.527968086319845042e-01,-1.073611903977734539e+00,1.336279953692354638e+01,-4.155966723640155180e+00,-5.434570760292405822e+00,-6.212819033011371062e+00,6.966122160882902037e+00,3.658170729522551845e-01,5.855827005200346491e+00,1.122463604436231055e+00,1.048356776686556913e+01,7.793558959517075113e-01,3.812177745555966446e+00,3.021918431941609917e+00,2.138635702384403814e+01,1.023900253238576674e+01,1.988180903478710793e+00,2.794822430747301567e+01,9.245518465920142148e+00,-2.002651223819647441e+01,1.162634081466591951e+01,-1.034046394745564434e+01,-8.045998970088092506e+00,8.003712871370689541e+00,-1.691093318294925041e+01,7.144962092440846568e+00,5.522234986188515826e+00,-6.709133597634207025e-01,7.807524984206019703e+00,1.007662159427935045e+01,-5.373631876754050296e-01,1.007845937211373588e+01,2.551118198982597107e+01,6.576291555731101468e+00,-7.293698637459574918e+00,1.635886942841384695e+01,1.532503101230537013e+01,9.285406885852067749e-01,2.988005185389182827e+01,2.022245561881243958e+01,1.094760009591095873e+00,1.985300025998168572e+00,2.117839000758099388e+01,-6.475494775882700615e+00,8.164226413442543517e+00,-7.030570485899774624e+00,3.643433664956485796e-01,1.841734184317615686e+01,1.016976235761275760e+01,-5.347743495833165994e+00,-1.577613863413089312e+01,1.800926900957621868e+01,7.174091863428923688e+00,-2.104277245800240337e+01,1.639497659022479681e+01,1.499692228800586591e+01,-1.329236939634691250e+00,-3.985991086604141476e-01,-1.485484360645841306e+01,-1.184513701805179764e+01,1.572745774187992751e+01,-3.548500200090900947e+00,-1.542571571300240407e+01,9.722205615521250621e+00,-1.663088378311519122e+01,-1.296964140181144920e+01,1.333271864466526857e+01,-8.026883592224642427e+00,-1.271504170382969434e+01,1.675629675983060096e+01,-4.455964111388714066e+00,-1.119848843740986233e+01,1.742281372329794209e+01,-1.010526003501765757e+01,-1.901313574128444728e+01,1.146002394775244859e+01,-1.014190050722647563e-01,-3.056925907041134760e+00,-4.429478112597934114e+00,-1.483695480557018698e+01,-1.067879280152865640e+01,-4.138742769482915307e+00,-1.886199101931580202e+01,-4.558837905384142353e+00,-6.516908437623980532e-02,-1.766479842369192355e+01,-1.502443090304048035e+01,-1.965701561141495901e+01,-9.341550054085640653e+00,-1.293713170153514014e+01,-2.161013352974202206e+01,6.776799975959639788e-01,-2.616440540584414975e+01,-1.016445428890129676e+01,2.478371695766533023e+01,-1.625231402042734175e+01,-1.677424782409867277e+01,2.242429808481636755e+00,-1.608512782322770107e+01,-1.678597891577139123e+01,8.669795094681740366e-01,-6.757714555996368944e+00,1.156556940064465699e+01,1.311741205986085790e+00,2.576783256015550094e+01,9.026943976587373797e+00,-3.142547777799294728e+00,2.094943846596990156e+01,1.026066590590661853e+01,1.240458433645101888e+00,3.506497540982916661e+01,-2.265484751022058596e+00,8.492557722261949493e+00,3.232995830577154006e+00,-8.728660963781488036e+00,-7.233682932600889792e+00,1.048647704166952410e+00,-3.123279614820928085e+00,1.046417393381327221e+00,2.220040949204654979e+01,-1.449728557736618129e+01,4.280521987603044920e+00,3.018821229196541722e+01,1.661059952925445060e+01,1.480966102059371403e+00,1.323886497722586775e+01,2.543481834457221424e+01,4.661760984364968330e+00,2.926291368410884886e+01,1.899207733705460299e+01,-6.229498916352587123e-01,-2.162419346130498798e+00,1.806486025332708678e+01,3.818721962517098945e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.497299558092850748e+04
